"country_name","year","oindex","v2x_polyarchy","e_polcomp","EventViolence","new_oindex"
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1990,0.385714285714286,0.188,6,0,0.3
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1990,0.385714285714286,0.188,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1992,0.708333333333333,0.416,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,1,0.4
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1996,0.67827380952381,0.388,6,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,1,0.4
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",1997,0.839285714285714,0.367,8,0,0.3
"Albania",2001,0.755228758169935,0.437,8,1,0.4
"Albania",2001,0.755228758169935,0.437,8,1,0.4
"Albania",2001,0.755228758169935,0.437,8,1,0.4
"Albania",2001,0.755228758169935,0.437,8,1,0.4
"Albania",2001,0.755228758169935,0.437,8,1,0.4
"Albania",2005,0.875892857142857,0.508,9,1,0.2
"Albania",2005,0.875892857142857,0.508,9,1,0.2
"Albania",2009,0.78125,0.537,9,0,0.1
"Albania",2009,0.78125,0.537,9,1,0.2
"Albania",2009,0.78125,0.537,9,1,0.2
"Albania",2009,0.78125,0.537,9,1,0.2
"Albania",2009,0.78125,0.537,9,0,0.1
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,1,0.4
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1991,0.611071428571429,0.355,7,0,0.3
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,0,0.7
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1992,0.611071428571429,0.178,1,1,1
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,0,0.3
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1995,0.582010582010582,0.199,6,1,0.4
"Algeria",1996,0.734238095238095,0.336,6,1,0.4
"Algeria",1996,0.734238095238095,0.336,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,0,0.3
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
"Algeria",1997,0.772333333333333,0.325,6,1,0.4
